"id","company_id","type","discount_condition","discount_type","start_date","end_date","image","size_min","size_max","like_count","dislike_count","short_description","time_create","creator_user_id","discount_name","is_archived","fixed_size"
558,396,Laser epilation,Provide a promocode.,PROMOCODE,2025-01-07,,https://andersen-benefits.s3.amazonaws.com/olgaguba4a354f074-e8fe-43b2-b35b-72b6eaca0bb2.png,10.00,30.00,0,0,ANDERSENPERKS,2025-01-06 12:56:17.954,20,"",false,
907,1288,English School,"10% discount on the first 2 lessons",PROMOCODE,2025-09-11,,https://andersen-benefits.s3.amazonaws.com/%D0%97%D0%BD%D1%96%D0%BC%D0%BE%D0%BA%20%D0%B5%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-09-11%20%D0%BE%2020.08.4373a9ada1-fa41-4339-97d9-f903b204700d.png,10.00,10.00,0,0,Andersen,2025-09-11 17:12:38.167,52,"",false,
657,503,магазин впечатлений,"3% на любую покупку из каталога. Указать промокод в корзине заказа.",PROMOCODE,2025-03-25,,https://andersen-benefits.s3.amazonaws.com/%D0%9B%D0%BE%D0%B3%D0%BE%20surprise.bya386505c-8adb-4a9c-9d3a-56cfa8e02b34.jpg,3.00,3.00,1,0,SurpriseAnd3,2025-03-25 07:55:05.847,3167,"",false,
375,219,Fruits boxes,by promo code,PROMOCODE,2025-06-10,,https://andersen-benefits.s3.amazonaws.com/image_2024_07_02T16_02_16_137Zc451c0a6-0a63-494b-9cf7-3354039ba533.png,10.00,10.00,4,0,Andersen ,,15,"",false,
531,364,Real Estate Agency,by promo code,PROMOCODE,2025-12-24,,https://andersen-benefits.s3.amazonaws.com/EL-Estate-Profile-Picture9208228a-1735-49e5-86e6-ff40c9c025c8.png,10.00,10.00,2,0,Andersen10,,15,"",false,
665,511,Коктейль-бар,Скидка на все меню бара + обеденное. Показать официанту купон с приложения перед заказом. ,PROMOCODE,2025-03-27,,https://andersen-benefits.s3.amazonaws.com/Kachka28b0759f7-2cf5-498d-9676-c88c209c88ec.png,10.00,10.00,0,0,Kachka&Andersen -10%,2025-03-27 08:49:37.834,3167,"",true,
678,524,Квесты,Скидка на всю команду на квест (кроме лаунж зон) по промокоду,PROMOCODE,2025-04-04,,https://andersen-benefits.s3.amazonaws.com/luchshie-idei-dlya-kvesta-top-5-prikolnykh-kvesta-za-vsyu-istoriyu12dd14dc4-8496-435f-b0fc-f74be9b37b47.jpg,20.00,20.00,0,0,Андерсен,2025-04-04 10:31:50.424,3500,"",false,
680,526,Квесты,Скидка на любое развлечение (кроме лаунж зон) по промокоду,PROMOCODE,2025-04-04,,https://andersen-benefits.s3.amazonaws.com/%D0%BA%D0%B2%D0%B5%D1%81%D1%82b4a0540d-3b80-48eb-8706-1b17a772a2e4.jpg,20.00,20.00,0,0,Андерсен,2025-04-04 11:44:03.024,3500,"",false,
681,527,Развлекательный центр,На любое развлечение (кроме лаунж зон) по промокоду,PROMOCODE,2025-04-04,,https://andersen-benefits.s3.amazonaws.com/tild6231-6562-4465-a333-663238636534__photo_2024-11-26_18-b2b461cc-562a-4094-a77b-5848ba5a4dd3.jpg,20.00,20.00,1,0,Андерсен,2025-04-04 11:48:28.812,3500,"",false,
700,546,Автосалон,Скидка от 2% до 5% в зависимости от выбранного авто (при предъявлении купона И пропуска) ,PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/imagesdce4934b-b56a-4749-ba90-20ce5f83d7e6.jpeg,2.00,5.00,0,0,"2-5% в зависимости от выбранного автомобиля",2025-04-15 13:51:30.425,3500,"",false,
821,1186,babysitting,discount on nanny services for bookings of 4 hours or more by promo code,PROMOCODE,2025-07-03,,https://andersen-benefits.s3.amazonaws.com/logo_swiat_adjusted_max6b19b0b2-308e-4c4d-b67c-76773cef5605.jpg,15.00,15.00,0,0,nianiaandersen,2025-07-03 07:57:22.722,15,"",false,
470,303,Food,Tell a special promocode when you order,PROMOCODE,2024-09-26,,https://andersen-benefits.s3.amazonaws.com/375786459_517876570536503_5709555151731762235_n9537b545-baca-459c-af2b-51298f839b9e.jpg,10.00,10.00,5,0,Andersen,,46,"",false,
459,293,Rental of sports equipment,Show the “A-benefits App” coupon at the venue,PROMOCODE,2024-08-01,,https://andersen-benefits.s3.amazonaws.com/5359339121019050833d605adcb-642b-47e1-9213-c1dc015b0c74.jpg,5.00,5.00,3,0,"5 %",,53,"",false,
395,239,Натуральная косметика,"Ввести промокод при заказе на сайте.
Данная скидка не распространяется на акции и скидки, не суммируется с другими промокодами. Есть доставка по РБ.",PROMOCODE,2025-09-05,,https://andersen-benefits.s3.amazonaws.com/cropped-logo-babblz2d13bff35-6b11-4260-bf96-c2e99c382ab4.png,10.00,10.00,1,0,Andersen,,3167,"",false,
675,521,Картинг,Показать купон.,PROMOCODE,2025-04-03,,https://andersen-benefits.s3.amazonaws.com/imagescbc86053-572f-4fcc-b7db-1661f5124032.jpeg,10.00,10.00,0,0,-10%,2025-04-03 14:49:33.777,3167,"",false,
676,522,Водные прогулки по Минску,Показать купон.,PROMOCODE,2025-04-03,,https://andersen-benefits.s3.amazonaws.com/_im_bb6a2fd6-579c-41f0-8fbc-64bc6314cf6011924534-d220-4384-9804-e917b6840276.png,10.00,10.00,0,0,-10%,2025-04-03 15:00:11.909,3167,"",false,
1304,1739,Tea & Chocolate,"Promocode ""MAIN""",PROMOCODE,2026-05-19,,https://andersen-benefits.s3.amazonaws.com/cropped-imagedf4b2801-48e3-4b27-a589-14234c9c9ac9.jpeg,15.00,15.00,0,0,MAIN,2026-05-19 13:06:24.298,2943,"",false,
426,260,Massage,by promo code,PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202024-08-07%20%D0%B2%2011.23.20b5848819-1605-4e4e-9a46-a3f119782416.png,10.00,10.00,1,0,Andersen,,15,"",false,
451,285,english school,by promo code,PROMOCODE,2025-09-05,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D1%8Fb1ef285f-6573-4c4b-a148-cb1ed3ef6fec.png,10.00,10.00,1,0,ANDERSENIT,,15,"",false,
418,251,Hotel in Tskhvarichamia,The information on how to use the discount can be found on the coupon.,PROMOCODE,2024-08-01,2025-12-31,https://andersen-benefits.s3.amazonaws.com/Sabaduri%20Hillse6d8a5d1-27d9-45c3-a9eb-8b6602f131bd.jpg,10.00,10.00,0,0,"In case you book 5 rooms at once, you will be provided 10% discount.
To get the discount, please contact your HRM and she will help you with reservation!",,3485,"",true,
674,520,Каток,Показать купон.,PROMOCODE,2025-04-03,,https://andersen-benefits.s3.amazonaws.com/BCE5D2ED-4EEB-4809-95E1-423A8FB6581D%2025413930b-e4b0-4c27-aff8-2735238471aa.jpg,10.00,10.00,2,0,-10%,2025-04-03 14:45:39.524,3167,"",false,
677,523,Аренда дома/бани,"5% скидка для сотрудников Андерсен
Предъявить купон при заселении. При бронировании сказать, что из Андерсен. 
",PROMOCODE,2025-04-04,,https://andersen-benefits.s3.amazonaws.com/Frameda49e6e3-4579-49b0-9fb0-ed8f73e5538f.jpg,5.00,5.00,1,2,"-5% Андерсен
",2025-04-04 07:19:48.286,3167,"",false,
712,559,bicycle rental and sales,Show the “A-benefits App” coupon at the venue,PROMOCODE,2025-04-21,2026-04-01,https://andersen-benefits.s3.amazonaws.com/pexels-photo-100582fad091cd-6c6f-4600-95b5-42a39816dd60.jpeg,10.00,10.00,2,0,"10 %",2025-04-21 07:46:43.128,53,"",true,
1148,1563,Event community,"1) Перейдите на инстаграм страницу @in.your.prime
2) Выберите ивент, на который хотели бы записаться и напишите сообществу в direct
3) При приобретении услуги укажите промокод",PROMOCODE,2026-02-13,,https://andersen-benefits.s3.amazonaws.com/IMG_2861db70c008-f156-4903-92e2-6361813902f1.JPG,10.00,10.00,0,0,Andersen_Prime0226,2026-02-13 11:41:18.587,1134,"",false,
919,1302,Online marketplace,"Promo code for a 10% discount on purchases up to 2000 UAH at Agro-market.
Copy the promo code, go to the Agro-market store, and paste it in the cart. The offer applies to all items in the catalog except for the ""Country house, home & garden"" section.",PROMOCODE,2025-09-29,2025-10-28,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-09-29%2011554977c0b1ed-a1a5-4f1b-a0f5-e64b48f35c5f.png,10.00,10.00,0,0,"10-pravda-19",2025-09-29 09:02:41.144,46,"",true,
431,265,Massage,Show the “A-benefits App” coupon at the venue,PROMOCODE,2024-08-14,,https://andersen-benefits.s3.amazonaws.com/image4e9b83a1-094f-486d-912e-cb6d141a68a0.jpg,15.00,15.00,3,0,"15 %",,53,"",false,
544,380,Health Coach,The information on how to use the discount can be found on the coupon.,PROMOCODE,2024-12-20,2035-12-31,https://andersen-benefits.s3.amazonaws.com/roadtohealth93a689d8-fde3-4efc-8377-9f21bf662f3b.png,20.00,20.00,0,0,"20% discount will be provided to you in case you mention promocode Andersen and show the coupon while arranging the meeting with coach!",2024-12-18 12:53:15.076,53,"",false,
686,532,Доставка пирогов,Ввести промокод при заказе на сайте,PROMOCODE,2025-04-08,,https://andersen-benefits.s3.amazonaws.com/logo%20vectoraf6512e5-d4a2-4d8e-9fef-92b4f2ecb9e4.png,20.00,20.00,1,0,ANDERSEN,2025-04-08 12:11:37.750,3167,"",false,
424,258,Ceramics and Jewelry Shop,by promo code,PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/358349009_1203359496988120_1339721704263601958_n44cd5b79-1d58-4ee9-a545-3cc51ea63830.jpg,10.00,10.00,1,0,Andersen,,15,"",false,
442,276,Cleaning,by promo code,PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202024-08-28%20%D0%B2%2015.52.44c808b67e-2036-486c-aee4-130f8fc06b6a.png,10.00,10.00,1,0,CLEAN-IT,,15,"",false,
443,277,Babysitter for children,At the first order there is a 3+1 discount (3 hours paid and 1 as a gift).,PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/59429543568297000773efd7489-bd59-45fa-8e25-258c796a1f5c.jpg,0.00,0.00,1,0,Andersen,,15,"1 hour gift",false,
921,1304,Shop,By Promo Code,PROMOCODE,2025-09-29,,https://andersen-benefits.s3.amazonaws.com/photo_2025-09-29_11-21-338e9de086-17f9-4afc-b43a-b6f3b00ebc8c.jpg,10.00,10.00,1,0,Andersen,2025-09-29 09:25:15.725,15,"",false,
435,269,"Massage, taping, acupuncture",Provide a promocode.,PROMOCODE,2024-08-22,,https://andersen-benefits.s3.amazonaws.com/loon-image-highe9e6275a-29b0-4cd0-b893-acd313e5c588.jpg,10.00,10.00,0,0,ANDERSENPERKS,,20,"",false,
437,271,Actor studio,Provide a promocode.,PROMOCODE,2024-09-01,,https://andersen-benefits.s3.amazonaws.com/IMG_05311116cf21d92-c271-433b-a827-eea8153f3f95.png,5.00,5.00,0,0,ANDERSENPERKS,,20,"",false,
438,272,Wakeboarding,Provide a promocode.,PROMOCODE,2024-09-01,,https://andersen-benefits.s3.amazonaws.com/loon-image-high%20%281%2947391e07-ba09-4a1a-b411-dfeea7bab7d2.jpg,20.00,20.00,0,0,ANDERSENPERKS,,20,"",false,
448,282,Language school,Provide a promocode.,PROMOCODE,2024-09-01,,https://andersen-benefits.s3.amazonaws.com/loon-image-high%C4%858e3d72bf-8c7d-4dd4-b2e9-f3716e5b17d1.jpg,5.00,5.00,0,0,ANDERSENLAB,,20,"",false,
449,283,Sauna + massage,Provide a promocode.,PROMOCODE,2024-09-01,,https://andersen-benefits.s3.amazonaws.com/loon-image-high%D0%B6b7a95210-6467-4bdc-a91e-64215f7185fa.jpg,20.00,20.00,0,0,ANDERSENPERKS,,20,"",false,
775,1134,Студия наращивания ресниц,При записи сказать секретное слово,PROMOCODE,2025-06-02,,https://andersen-benefits.s3.amazonaws.com/LS%20St6c9d361a-2c93-40de-ac37-f90d7489e290.png,20.00,20.00,0,0,"Скажите, что из Андерсен",2025-06-02 09:10:44.047,3167,"",false,
436,270,Theatre studio for children,Provide a promocode.,PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/300426509_5398446856858657_7641398161282246423_nbb4a8669-8b9e-4e49-bacb-a1e23decb2bc.png,5.00,5.00,0,0,ANDERSENPERKS,,20,"",true,
779,1138,Сеть подарочных сертификатов,При оформлении заказа указать промокод.,PROMOCODE,2025-06-04,,https://andersen-benefits.s3.amazonaws.com/%D0%BB%D0%BE%D0%B3%D0%BE_elpresent_by_%D0%B1%D0%B5%D0%BB%D1%8B%D0%B8%CC%86_%D1%84%D0%BE%D0%BD_%D0%B3%D0%BE%D1%80%D0%B8%D0%B7%D0%BE%D0%BD%D1%82%D0%B0%D0%BB%D1%8C_20%25_x_%D0%B2%D0%B5%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%BB%D1%8C_30%25a13b42da-d6e3-4396-b85f-f891cd8c5074.png,5.00,5.00,0,0,"Укажите, что вы являетесь сотрудником ANDERSEN",2025-06-04 12:17:18.277,3167,"",false,
922,1305,Shop,By Promo Code,PROMOCODE,2025-09-29,,https://andersen-benefits.s3.amazonaws.com/photo_2025-09-29_11-21-3392eb6329-35aa-443b-b7a5-a3c142ee79b9.jpg,10.00,10.00,0,0,Andersen,2025-09-29 09:27:55.652,1544,"",false,
463,296,одяг для дітей,tell a promocode when you order,PROMOCODE,2024-09-18,,https://andersen-benefits.s3.amazonaws.com/Image%20%2858%293427692c-17ca-499a-b5f5-71b2a54c29a9.jpeg,10.00,10.00,4,0,Andersen,,46,"",false,
469,302,Education,say promocode to manager,PROMOCODE,2024-09-01,,https://andersen-benefits.s3.amazonaws.com/bg-main746f298a-19e3-4684-b51a-58e77b1cfa13.png,10.00,10.00,2,0,Andersen,,46,"",false,
554,392,Pilates studio,"10% discount on the first lesson",PROMOCODE,2024-12-31,,https://andersen-benefits.s3.amazonaws.com/Screenshot%202024-12-30%20191021a205d478-138a-428d-b3bb-bebab56286d5.png,10.00,10.00,1,0,Andersen,2024-12-30 17:42:34.317,46,"",false,
242,107,Pizza delivery,"The discount will be applied using a promo code, which you can find under the ""Show at location"" button.",PROMOCODE,2025-05-20,,https://andersen-benefits.s3.amazonaws.com/1083453954af1df-6831-4ebb-84c4-bfcafbbaae67.jpg,10.00,10.00,5,0,Promo code: Andersen10,,18,"",false,
439,273,Dance Studio,"The discount will be applied using a promo code, which you can find under the ""Show at location"" button.",PROMOCODE,2024-08-12,,https://andersen-benefits.s3.amazonaws.com/Image%20%2824%29990ef126-263c-4608-a854-7e54653f033b.jpg,5.00,10.00,2,0,Promo code: KOLO MOVE,,18,,false,
784,1143,магазин брэндовой одежды,"При расчёте, показать промокод с приложения продавцу",PROMOCODE,2025-06-05,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8-13c98a30d-cf7a-42f5-9c01-656e90401165.png,11.00,11.00,2,0,"11And22",2025-06-05 14:48:30.401,3167,"",false,
938,1321,Massage,"20% discount for VIP clients, provided you leave positive feedback after the procedure.
10% permanent discount on all procedures

You can become a VIP client after 10 sessions at the salon over a period of 6 months, starting from October 1.",PROMOCODE,2025-10-10,,https://andersen-benefits.s3.amazonaws.com/IMG_23728cd538d7-8a9e-461c-b2d6-38ac891f0590.JPG,10.00,20.00,1,0,Andersen,2025-10-10 11:06:52.808,15,"",false,
923,1306,tattoo studio,Say a code-word to Master,PROMOCODE,2025-09-29,,https://andersen-benefits.s3.amazonaws.com/placeholder_imagedbfeb48e-9819-4235-8376-315b4e656d3d.png,20.00,20.00,0,0,Andersen,2025-09-29 09:49:19.534,46,"",false,
899,1280,Eyebrows artist,"5% discount on all services upon presentation of a promo code.",PROMOCODE,2025-09-09,,https://andersen-benefits.s3.amazonaws.com/photo-1547078902-2911dfaaa53ab8ca9d3f-7e5d-40e0-b272-5dc82d7c1bd3.jpg,5.00,5.00,0,0,ANDERSENBROW,2025-09-08 07:06:27.953,20,"",false,
949,1332,Food,By promocode,PROMOCODE,2025-10-14,,https://andersen-benefits.s3.amazonaws.com/5359793657407996213%20%281%299a74f025-2108-466e-8551-1751c0e0c89f.jpg,15.00,15.00,2,0,Andersen,2025-10-14 15:01:29.614,15,"",false,
924,1307,Online lingerie store,"Lingerie, pajamas, robes, swimsuits, and trunks for the whole family have become much more affordable. Click on the coupon, activate the promo code, and get an extra 10% off all items.

Copy the promo code, go to the Intimo store, and paste it in the cart.",PROMOCODE,2025-09-29,2025-10-28,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-09-29%20124722f401553f-fddc-4a65-ad73-9ab3a2f6d81e.png,10.00,10.00,0,0,PRAVDA10,2025-09-29 09:54:09.898,46,"",true,
882,1263,Entertainment,Discount on the restaurant menu and the Mafia game with falling chairs,PROMOCODE,2025-09-08,,https://andersen-benefits.s3.amazonaws.com/%D0%A0%D0%B5%D1%81%D1%83%D1%80%D1%81%208%402xb2f55011-96b5-4bb3-a0b6-c3ccf5663595.png,10.00,10.00,2,0,"1208",2025-09-05 07:17:49.006,3167,"",false,
393,237,psychological support,"Video sessions with a specialist - 50 minutes of online conversation. The cost of such a session in our standard offer is 180 zł. For you, at the beginning of cooperation I propose 160 zł/1 session.",PROMOCODE,2025-08-29,,https://andersen-benefits.s3.amazonaws.com/347822822_187986787102454_6044243294869225501_nd00e9649-6492-48f1-80be-13e12d87dc0d.png,0.00,0.00,3,0,click on the link,,15,-20 pln,false,
466,299,Tutor,by promo code,PROMOCODE,2025-10-08,,https://andersen-benefits.s3.amazonaws.com/Polish-learn-tablet-coffee-1024x6838414c60e-7864-4188-aeb1-857277f3125e.jpg,15.00,15.00,3,1,POLSKI15,,15,"",false,
611,457,English shcool,"By promocode:
Individual lessons - 15%
Group -20%
Duet -15%",PROMOCODE,2025-02-20,,https://andersen-benefits.s3.amazonaws.com/5884166064252765759c90f8df2-586f-4198-b78b-fa4c76da43ff.jpg,15.00,20.00,1,0,AndersenSimply,2025-02-20 15:38:38.367,15,"",false,
968,1358,Language shcool,By promocode,PROMOCODE,2025-10-27,,https://andersen-benefits.s3.amazonaws.com/54588214427465792252ce9f1f3-e953-4212-b7d0-e40a48618469.jpg,5.00,15.00,1,0,Andersen,2025-10-27 10:23:08.310,15,"",false,
503,336,no sugar desserts,Provide a promocode.,PROMOCODE,2024-11-07,,https://andersen-benefits.s3.amazonaws.com/5285198570921780405a89bc408-8827-4a0c-8338-af3771ff2880.jpg,10.00,10.00,0,0,ANDERSENPERKS,,20,"",false,
484,317,інтернет-магазин,Знижка в інтернет магазин Dimigor на неакційні пропозиції 10% по промокоду (Не сумується з іншими промокодами),PROMOCODE,2024-10-01,,https://andersen-benefits.s3.amazonaws.com/43064633f48630b07be8cc8bacef00d2f1ba1cdf-a232-4b8c-8c3f-e90a9a44b265.jpeg,10.00,10.00,1,0,ANDERSEN,,46,"",false,
465,298,Massage,Show the “A-benefits App” coupon at the venue,PROMOCODE,2024-09-09,,https://andersen-benefits.s3.amazonaws.com/d879cb797c0a8c6b35e23f6c14c8d7ba-1-1024x845326b9a48-4729-4d5a-bf32-c153527aa8fe.jpg,10.00,10.00,2,0,"10 % ",,53,"",false,
914,1295,Food,"Скидка будет действовать на основное меню ресторана: стейки, бургеры, картофель, закуски, десерты.
- А также скидка будет действовать при оформлении заказа через сайт https://steakburger.foodpicasso.com/ или в приложении ""Стейк&Бургер"".

- Скидка не действует на ланчи, завтраки, комбо, а также напитки. Не суммируется с другими акциями и скидками. А также на распространяется на стоимость доставки.",PROMOCODE,2025-09-18,,https://andersen-benefits.s3.amazonaws.com/Media%20%281%29bec2e349-0787-4670-9a1e-7d0d95bd1d54.jpeg,10.00,10.00,2,0,ANDERSEN_MIRATORG,2025-09-18 07:44:04.701,3167,"",false,
